Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Arbitrary File Upload,youtransfer,https://security.snyk.io/vuln/npm:youtransfer:20160710,,False,* ,n/a
Cross-site Scripting (XSS),wysihtml,https://security.snyk.io/vuln/npm:wysihtml:20121229,,False,<0.4.0 ,https://github.com/Voog/wysihtml/commit/34ebe36a3d6b070883f9315fa3097f7598ed11e9
Cross-site Scripting (XSS),zeroclipboard,https://security.snyk.io/vuln/npm:zeroclipboard:20140131,CVE-2014-1869,False,>=1.0.7 <1.3.2 ,"https:\u002F\u002Fgithub.com\u002Fzeroclipboard\u002Fzeroclipboard\u002Fcommit\u002F2f9eb9750a433965572d047e24b0fc78fd1415ca)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:""2017-03-13T08:00:23Z"",disclosureTime:""2014-01-30T22:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-ZEROCLIPBOARD-10428""],CVE:[""CVE-2014-1869""],CWE:[""CWE-79""]},semver:{vulnerable:[""\u003E=1.0.7 \u003C1.3.2""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:R\u002FS:U\u002FC:N\u002FI:L\u002FA:N"",cvssScore:4.3,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fzeroclipboard\""\u003E\u003Ccode\u003Ezeroclipboard\u003C\u002Fcode\u003E\u003C\u002Fa\u003E  Affected versions of the package are vulnerable to Cross-site Scripting (XSS). This allows remote attackers to inject arbitrary web script or HTML via vectors related to certain SWF query parameters.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),zeroclipboard,https://security.snyk.io/vuln/npm:zeroclipboard:20120528,CVE-2012-6550,False,<1.1.4 ,https:\u002F\u002Fgithub.com\u002Fzeroclipboard\u002Fzeroclipboard\u002Fcommit\u002F51b67b6d696f62aaf003210c08542588222c4913)\
Cross-site Scripting (XSS),vega,https://security.snyk.io/vuln/npm:vega:20151121,,False,<2.4.0 ,https://github.com/vega/vega/compare/d778748acd9833e77d7b8380d3402d305b16c9e8...c97316c4462cde93297e0c7e861873131da8fb54
Cross-site Scripting (XSS),squire-rte,https://security.snyk.io/vuln/npm:squire-rte:20160606,,False,<1.6.0 ,https://github.com/neilj/Squire/commit/bd4d377cf0c836f81ecf30b76bbdf7fc454bb0be
Cross-site Scripting (XSS),reveal.js,https://security.snyk.io/vuln/npm:reveal.js:20131024,,False,<2.6.0 ,n/a
Cross-site Scripting (XSS),rethinkdb,https://security.snyk.io/vuln/npm:rethinkdb:20150514,,False,<2.1.0 >=1.2.0 ,https://github.com/rethinkdb/rethinkdb/commit/439f0fa2224adc53a094c857f391c618a2526aa7
Information Exposure,rethinkdb,https://security.snyk.io/vuln/npm:rethinkdb:20150514-1,,False,<2.1.0 >=1.2.0 ,https://github.com/rethinkdb/rethinkdb/commit/439f0fa2224adc53a094c857f391c618a2526aa7
SQL Injection,pouchdb,https://security.snyk.io/vuln/npm:pouchdb:20131221,,False,<1.1.0 ,https://github.com/pouchdb/pouchdb/commit/59b1f9e003b9858796bbbe7f5f476b3cba527c26
Cross-site Scripting (XSS),knockout,https://security.snyk.io/vuln/npm:knockout:20130701,,False,>=2.1.0-pre <3.0.0 ,https://github.com/knockout/knockout/commit/0f6e3c9dcc7df4a1b8e8b7c4ec3d5b8c5eb4e4c2
Cross-site Scripting (XSS),foundation-sites,https://security.snyk.io/vuln/npm:foundation-sites:20120717,,False,>=3.0.0 <3.0.6 ,"https:\u002F\u002Fgithub.com\u002Fzurb\u002Ffoundation-sites\u002Fcommit\u002Ff3b408c955011cf19c69be3e5a3c582ced5fd24c)"",severity:""medium"",packageName:f,packageManager:g,publicationTime:""2017-03-13T08:00:22Z"",disclosureTime:""2012-07-16T21:00:00Z"",credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-FOUNDATIONSITES-10413""],CVE:[],CWE:[""CWE-79""]},semver:{vulnerable:[""\u003E=3.0.0 \u003C3.0.6""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:L\u002FA:N"",cvssScore:6.5,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:g,url:""\u002Fvulns?type=npm""},{label:f,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Ffoundation-sites\""\u003E\u003Ccode\u003Efoundation-sites\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is an advanced responsive front-end framework.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),swagger-ui,https://security.snyk.io/vuln/npm:swagger-ui:20160901,,False,<2.2.3 ,https://github.com/swagger-api/swagger-ui/commit/f87eaaa81073a61e30ff0cedee4fd9cd2dd1fca9
Cross-site Scripting (XSS),foundation-sites,https://security.snyk.io/vuln/npm:foundation-sites:20150619,,False,<5.5.3 ,"https:\u002F\u002Fgithub.com\u002Fzurb\u002Ffoundation-sites\u002Fcommit\u002Fbf57af9429fbe5e4b18e32e951504136df996e10)"",severity:""medium"",packageName:f,packageManager:g,publicationTime:""2017-03-13T08:00:22Z"",disclosureTime:""2015-06-18T21:00:00Z"",credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-FOUNDATIONSITES-10414""],CVE:[],CWE:[""CWE-79""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:L\u002FA:N"",cvssScore:6.5,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:g,url:""\u002Fvulns?type=npm""},{label:f,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Ffoundation-sites\""\u003E\u003Ccode\u003Efoundation-sites\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is an advanced responsive front-end framework.\u003C\u002Fp\u003"
Uninitialized Memory Exposure,concat-stream,https://security.snyk.io/vuln/npm:concat-stream:20160901,,False,<1.3.2 >=1.4.0 <1.4.11 >=1.5.0 <1.5.2 ,https://github.com/maxogden/concat-stream/pull/47/commits/3e285ba5e5b10b7c98552217f5c1023829efe69e
Cross-site Scripting (XSS),yms,https://security.snyk.io/vuln/npm:yms:20160516,,False,<1.0.1 ,https://github.com/yandex/yms/commit/b902abb840e5f6aea27e7770cf3af6a214439347
Cross-site Scripting (XSS),thelounge,https://security.snyk.io/vuln/npm:thelounge:20160404,,False,<1.5.0 >=1.0.0 ,https://github.com/thelounge/lounge/commit/7024bd454a9aa8013c990a845400e697b051953f
Cross-site Scripting (XSS),lets-chat,https://security.snyk.io/vuln/npm:lets-chat:20160810,,False,<0.4.8 >=0.3.10 ,https://github.com/sdelements/lets-chat/commit/34532f521927decd9cf896e62c15cb95fca555b1
Prototype Override Protection Bypass,qs,https://security.snyk.io/vuln/npm:qs:20170213,CVE-2017-1000048,False,<6.0.4 >=6.1.0 <6.1.2 >=6.2.0 <6.2.3 >=6.3.0 <6.3.2 ,https://github.com/ljharb/qs/commit/beade029171b8cef9cee0d03ebe577e2dd84976d
Arbitrary Code Execution,quill,https://security.snyk.io/vuln/npm:quill:20160916,,False,>=1.0.0-beta.0 <1.0.4 ,https://github.com/quilljs/quill/commit/d1149adff6b562fcfc62b25d2bfacd30a331fcff
Cross-site Scripting (XSS),plotly.js,https://security.snyk.io/vuln/npm:plotly.js:20151210,,False,>=1.0.0 <1.2.1 ,n/a
Arbitrary Code Execution,serialize-to-js,https://security.snyk.io/vuln/npm:serialize-to-js:20170208,CVE-2017-5954,False,<1.0.0 ,https://github.com/commenthol/serialize-to-js/commit/1cd433960e5b9db4c0b537afb28366198a319429
JSONP Callback Attack,angular,https://security.snyk.io/vuln/npm:angular:20150315,,False,<1.6.1 ,n/a
HTML Injection,shout,https://security.snyk.io/vuln/npm:shout:20150122,CVE-2017-16043,False,<0.50.0 >=0.44.0 ,https://github.com/erming/shout/compare/890c751bb624cde53dc392b2c851cdcd056033c6...e94341f8b022a980512c464cdc088063fa245dea
Arbitrary Code Execution,node-serialize,https://security.snyk.io/vuln/npm:node-serialize:20170208,CVE-2017-5941,False,* ,n/a
Regular Expression Denial of Service (ReDoS),http-proxy,https://security.snyk.io/vuln/npm:http-proxy:20110901,CVE-2017-16014,False,<0.7.0 ,https://github.com/nodejitsu/node-http-proxy/commit/07c8d2ee6017264c3d4deac9f42ca264a3740b48
Insecure Randomness,uuid,https://security.snyk.io/vuln/npm:uuid:20111230,,False,<1.3.1 ,https://github.com/defunctzombie/node-uuid/commit/283bd40be4c1836e510ec7a1685288f2d52943f8
Cross-site Scripting (XSS),restify,https://security.snyk.io/vuln/npm:restify:20160225,CVE-2017-16018,False,<4.1.0 >=2.0.0 ,https://github.com/restify/node-restify/commit/a015067232ad62aa035675dc63a46dce31fed3f3
Unsigned Request Headers,http-signature,https://security.snyk.io/vuln/npm:http-signature:20130418,CVE-2017-16005,False,<0.10.0 >=0.9.0 ,https://github.com/joyent/node-http-signature/commit/658961f638e4418678e70c5794f7f5b03ff43830
Cross-site Scripting (XSS),jquery-ui,https://security.snyk.io/vuln/npm:jquery-ui:20100903,CVE-2010-5312,False,<1.10.0 ,https://github.com/jquery/jquery-ui/commit/7e9060c109b928769a664dbcc2c17bd21231b6f3
Cross-site Scripting (XSS),remarkable,https://security.snyk.io/vuln/npm:remarkable:20160820,CVE-2017-16006,False,<1.7.0 ,https://github.com/jonschlinkert/remarkable/commit/49e24e8f2a431c095ddbb74ecb67cf1cf8f88c47
Insecure Randomness,socket.io,https://security.snyk.io/vuln/npm:socket.io:20120323,,False,<0.9.7 ,n/a
Cross-site Scripting (XSS),socket.io,https://security.snyk.io/vuln/npm:socket.io:20120417,,False,<0.9.6 ,n/a
Cross-site Scripting (XSS),textangular,https://security.snyk.io/vuln/npm:textangular:20131227,,False,<1.2.0 ,https://github.com/fraywing/textAngular/commit/eea6ec6c390301a673d89bc0eda1ba92c038b444
Cross-site Scripting (XSS),textangular,https://security.snyk.io/vuln/npm:textangular:20150213,,False,<1.3.7 ,n/a
Denial of Service (DoS),connect,https://security.snyk.io/vuln/npm:connect:20120107,,False,>=1.4.0 <2.0.0 ,https://github.com/senchalabs/connect/commit/2b0e8d69a14312fa2fd3449685be0c0896dfe53e
Symlink attack due to predictable tmp folder names,npm,https://security.snyk.io/vuln/npm:npm:20130708,CVE-2017-16017,False,<1.3.3 ,https://github.com/npm/npm/commit/f4d31693
Cross-site Scripting (XSS),markdown-it,https://security.snyk.io/vuln/npm:markdown-it:20150702,,False,<4.3.1 >=4.0.0 ,https://github.com/markdown-it/markdown-it/commit/019bbda5f5ee8b7d00f2633340aef3b0d000e3f1
SQL Injection,sequelize,https://security.snyk.io/vuln/npm:sequelize:20151019,,False,<3.12.1 ,https://github.com/sequelize/sequelize/commit/3f11bd97386f1cad4961d2cd054347508ef0aca5
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20101025,CVE-2010-4207,False,<2.8.2 >=2.4.0 ,n/a
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20121030,CVE-2012-5883,False,<3.0.0 >=2.4.0 ,n/a
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20120428,,False,<3.5.1 >=3.5.0-PR1 ,https://github.com/yui/yui3/commit/c5a4b8ccdcdae7142a0fd8d9a3ec3a499cd60b3d
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20130604,CVE-2013-4940,False,>=3.0.0 <3.10.1 =3.10.2 ,https://github.com/yui/yui3/commit/da0d3a401ebf5a9cfab30e9ca7621aaf73ace79c
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20130515,CVE-2013-4942,False,<3.10.0 >=3.0.0 ,https://github.com/yui/yui3/commit/6a2da7d0df7f4b0d347cfbfb46e131d403658fc4
Cross-site Scripting (XSS),i18next,https://security.snyk.io/vuln/npm:i18next:20161013,CVE-2017-16010,False,>=2.0.0 <3.4.4 ,https://github.com/i18next/i18next/pull/826/commits/d367309d4427c2d651b0f0b304504cf59c056cab
Cross-site Scripting (XSS),i18next,https://security.snyk.io/vuln/npm:i18next:20151018,CVE-2017-16008,False,<1.10.3 ,https://github.com/i18next/i18next/pull/443/commits/34e8e13a2b64708a0aed01092e4dbfd0e5013831
Insecure Randomness,ws,https://security.snyk.io/vuln/npm:ws:20160920,,False,<1.1.2 ,https://github.com/websockets/ws/commit/7253f06f5432c76f3e82e2c055fcea08b612d8b2
Cross-site Scripting (XSS),marked,https://security.snyk.io/vuln/npm:marked:20170112,CVE-2017-1000427,False,<0.3.7 ,https://github.com/chjj/marked/commit/cd2f6f5b7091154c5526e79b5f3bfb4d15995a51
Cross-site Scripting (XSS),validator,https://security.snyk.io/vuln/npm:validator:20150313,,False,>=3.0.0 <3.34.0 ,https://github.com/chriso/validator.js/commit/570889bf1b3c963439871a0c15aa5801ef6322d7
Denial of Service (DoS),websocket-driver,https://security.snyk.io/vuln/npm:websocket-driver:20131012,,False,<0.3.1 ,https://github.com/faye/websocket-driver-node/pull/2/commits/f15b331a3459d30800a8b9781da5e2a7b3982160
Denial of Service (DoS),sails,https://security.snyk.io/vuln/npm:sails:20130622,,False,<0.9.0 ,n/a
Denial of Service (DoS),sails,https://security.snyk.io/vuln/npm:sails:20150604,,False,>=0.11.0-rc6 <0.12.0-rc4 ,n/a
Content Security Policy (CSP) Bypass,angular,https://security.snyk.io/vuln/npm:angular:20161101,,False,>=1.5.0 <1.5.9 ,https://github.com/angular/angular.js/commit/0ff10e1b56c6b7c4ac465e35c96a5886e294bac5
Arbitrary Script Injection,angular,https://security.snyk.io/vuln/npm:angular:20160527,,False,>=1.0.0 <1.2.30 ,https://github.com/angular/angular.js/commit/f35f334bd3197585bdf034f4b6d9ffa3122dac62
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20160122,,False,>=1.3.0 <1.5.0-rc.2 ,https://github.com/angular/angular.js/commit/234053fc9ad90e0d05be7e8359c6af66be94c094
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20151205,,False,<1.5.0-rc.0 ,https://github.com/angular/angular.js/commit/7a668cdd7d08a7016883eb3c671cbcd586223ae8
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20151130,,False,<1.4.10 ,https://github.com/angular/angular.js/commit/5a674f3bb9d1118d11b333e3b966c01a571c09e6
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20150909,,False,<1.5.0-beta.2 ,https://github.com/angular/angular.js/commit/bc0d8c4eea9a34bff5e29dd492dcdd668251be40
Clickjacking,angular,https://security.snyk.io/vuln/npm:angular:20150807-1,,False,>=1.3.1 <1.5.0-beta.0 ,https://github.com/angular/angular.js/commit/181fc567d873df065f1e84af7225deb70a8d2eb9
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20150807,CVE-2019-14863,False,>=1.0.0 <1.5.0-beta.0 ,https://github.com/angular/angular.js/commit/f33ce173c90736e349cf594df717ae3ee41e0f7a
Arbitrary Code Execution,angular,https://security.snyk.io/vuln/npm:angular:20150310,,False,<1.4.0-beta.6 ,https://github.com/angular/angular.js/commit/67688d5ca00f6de4c7fe6084e2fa762a00d25610
Arbitrary Command Execution,angular,https://security.snyk.io/vuln/npm:angular:20141104,,False,<1.3.2 ,https://github.com/angular/angular.js/commit/e676d642f5feb8d3ba88944634afb479ba525c36
Unsafe Object Deserialization,angular,https://security.snyk.io/vuln/npm:angular:20140909,,False,>=1.2.19 <1.2.27 ,https://github.com/angular/angular.js/commit/b39e1d47b9a1b39a9fe34c847a81f589fba522f8
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20140908,,False,<1.3.0-rc.5 ,https://github.com/angular/angular.js/commit/ab80cd90661396dbb1c94c5f4dd2d11ee8f6b6af
Arbitrary Code Execution,angular,https://security.snyk.io/vuln/npm:angular:20140608,,False,<1.3.0 ,https://github.com/angular/angular.js/commit/48fa3aadd546036c7e69f71046f659ab1de244c6
Protection Bypass,angular,https://security.snyk.io/vuln/npm:angular:20131113,,False,<1.2.2 ,n/a
Arbitrary Script Injection,angular,https://security.snyk.io/vuln/npm:angular:20130625,,False,<1.1.5 ,https://github.com/angular/angular.js/commit/5349b20097dc5cdff0216ee219ac5f6e6ef8c219
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20130622,,False,>=1.0.0 <1.2.0 ,https://github.com/angular/angular.js/commit/38deedd6e3d806eb8262bb43f26d47245f6c2739
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20130621,,False,<1.2.0 ,https://github.com/angular/angular.js/commit/39841f2ec9b17b3b2920fd1eb548d444251f4f56
Cross-site Scripting (XSS),angular-gettext,https://security.snyk.io/vuln/npm:angular-gettext:20140624,,False,<1.0.0 ,https://github.com/rubenv/angular-gettext/commit/a1ef4c26c3cae348c601cbbf2f9f4ac96f397755
Cross-site Scripting (XSS),react,https://security.snyk.io/vuln/npm:react:20150318,,False,>=0.0.1 <0.14.0 ,n/a
Cross-site Scripting (XSS),react,https://security.snyk.io/vuln/npm:react:20131217,CVE-2013-7035,False,>=0.5.0 <0.5.2 >=0.4.0 <0.4.2 ,n/a
Arbitrary Command Execution,clamscan,https://security.snyk.io/vuln/npm:clamscan:20150821,,False,<0.8.2 ,https://github.com/kylefarris/clamscan/commit/e2a7cbcd222aa8bbd61477fc3beabbe9ad3d8a71
Directory Traversal,fury-adapter-swagger,https://security.snyk.io/vuln/npm:fury-adapter-swagger:20161024,CVE-2016-1000249,False,<0.9.7 >=0.2.0 ~0.8.0-pre ,https:\u002F\u002Fgithub.com\u002Fapiaryio\u002Ffury-adapter-swagger\u002Fcommit\u002F777e2d68f03546a88f3203bbd4725df8b1f662a7)\
Cross-site Scripting (XSS),tinymce,https://security.snyk.io/vuln/npm:tinymce:20150610,,False,<4.2.0 ,https://github.com/tinymce/tinymce/commit/9c78e4a4f9aad14f3e86094b36f163177f38c248
Resources Downloaded over Insecure Protocol,windows-build-tools,https://security.snyk.io/vuln/npm:windows-build-tools:21122016,CVE-2017-16003,False,<1.0.0 ,https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90
Unauthorized SSL Connection due to lack of cert authentication,mysql,https://security.snyk.io/vuln/npm:mysql:20140514,,False,<2.3.0 >=2.0.0 ,https://github.com/mysqljs/mysql/commit/f03bf567ba64008c09a773858338c01842ed76db
SQL Injection,loopback-connector-mssql,https://security.snyk.io/vuln/npm:loopback-connector-mssql:20150108,,False,<1.3.0 ,https://github.com/strongloop/loopback-connector-mssql/commit/1440f3d29ba0628bf6d7e508670fb0ab1c52cb7c
SQL Injection,loopback-connector-oracle,https://security.snyk.io/vuln/npm:loopback-connector-oracle:20150108,,False,<1.5.0 ,https://github.com/strongloop/loopback-connector-oracle/commit/29128e79000382011fc30c2aec98a24b0668273e
SQL Injection,loopback-connector-postgresql,https://security.snyk.io/vuln/npm:loopback-connector-postgresql:20150108,,False,<1.3.0 ,https://github.com/strongloop/loopback-connector-postgresql/commit/384bbfc3aa0d74f6d0d92a76caf4bd3ca926d626
SQL Injection,loopback-connector-mysql,https://security.snyk.io/vuln/npm:loopback-connector-mysql:20150108,,False,<1.5.0 ,https://github.com/strongloop/loopback-connector-mysql/commit/8f1b5a3de23ef1b5ada5f40547b7a2f278d6ece6
Resources Downloaded over Insecure Protocol,mystem-fix,https://security.snyk.io/vuln/npm:mystem-fix:20170102,CVE-2016-10698,False,* ,n/a
Resources Downloaded over Insecure Protocol,react-native-baidu-voice-synthesizer,https://security.snyk.io/vuln/npm:react-native-baidu-voice-synthesizer:20170102,CVE-2016-10697,False,* ,n/a
Resources Downloaded over Insecure Protocol,windows-latestchromedriver,https://security.snyk.io/vuln/npm:windows-latestchromedriver:20170102,CVE-2016-10696,False,* ,n/a
Resources Downloaded over Insecure Protocol,npm-test-sqlite3-trunk,https://security.snyk.io/vuln/npm:npm-test-sqlite3-trunk:20170102,CVE-2016-10695,False,* ,n/a
Resources Downloaded over Insecure Protocol,alto-saxophone,https://security.snyk.io/vuln/npm:alto-saxophone:20161021,CVE-2016-10694,False,<2.25.1 ,https://github.com/tobli/alto-saxophone/commit/8cb735e8194fa3aac47727cda5ba0a876adc4e45
Resources Downloaded over Insecure Protocol,pm2-kafka,https://security.snyk.io/vuln/npm:pm2-kafka:20170102,CVE-2016-10693,False,* ,n/a
Resources Downloaded over Insecure Protocol,haxeshim,https://security.snyk.io/vuln/npm:haxeshim:20170102,CVE-2016-10692,False,* ,n/a
Resources Downloaded over Insecure Protocol,windows-seleniumjar,https://security.snyk.io/vuln/npm:windows-seleniumjar:20170102,CVE-2016-10691,False,* ,n/a
Resources Downloaded over Insecure Protocol,openframe-ascii-image,https://security.snyk.io/vuln/npm:openframe-ascii-image:20170102,CVE-2016-10690,False,* ,n/a
Resources Downloaded over Insecure Protocol,windows-iedriver,https://security.snyk.io/vuln/npm:windows-iedriver:20170102,CVE-2016-10689,False,* ,n/a
Resources Downloaded over Insecure Protocol,haxe3,https://security.snyk.io/vuln/npm:haxe3:20161202,CVE-2016-10688,False,* ,n/a
Resources Downloaded over Insecure Protocol,windows-selenium-chromedriver,https://security.snyk.io/vuln/npm:windows-selenium-chromedriver:20170102,CVE-2016-10687,False,* ,n/a
Resources Downloaded over Insecure Protocol,fis-sass-all,https://security.snyk.io/vuln/npm:fis-sass-all:20161202,CVE-2016-10686,False,* ,n/a
Resources Downloaded over Insecure Protocol,pk-app-wonderbox,https://security.snyk.io/vuln/npm:pk-app-wonderbox:20170102,CVE-2016-10685,False,* ,n/a
Resources Downloaded over Insecure Protocol,healthcenter,https://security.snyk.io/vuln/npm:healthcenter:20170102,CVE-2016-10684,False,* ,n/a
Resources Downloaded over Insecure Protocol,arcanist,https://security.snyk.io/vuln/npm:arcanist:20170102,CVE-2016-10683,False,* ,n/a
Resources Downloaded over Insecure Protocol,massif,https://security.snyk.io/vuln/npm:massif:20170102,CVE-2016-10682,False,* ,n/a
Resources Downloaded over Insecure Protocol,roslib-socketio,https://security.snyk.io/vuln/npm:roslib-socketio:20170102,CVE-2016-10681,False,* ,n/a
Resources Downloaded over Insecure Protocol,adamvr-geoip-lite,https://security.snyk.io/vuln/npm:adamvr-geoip-lite:20170102,CVE-2016-10680,False,* ,n/a
Resources Downloaded over Insecure Protocol,selenium-standalone-painful,https://security.snyk.io/vuln/npm:selenium-standalone-painful:20170102,CVE-2016-10679,False,* ,n/a
Resources Downloaded over Insecure Protocol,serc.js,https://security.snyk.io/vuln/npm:serc.js:20170102,,False,* ,n/a
Resources Downloaded over Insecure Protocol,google-closure-tools-latest,https://security.snyk.io/vuln/npm:google-closure-tools-latest:20170102,CVE-2016-10677,False,* ,n/a
Resources Downloaded over Insecure Protocol,rs-brightcove,https://security.snyk.io/vuln/npm:rs-brightcove:20170102,CVE-2016-10676,False,* ,n/a
Resources Downloaded over Insecure Protocol,libsbmlsim,https://security.snyk.io/vuln/npm:libsbmlsim:20170102,CVE-2016-10675,False,* ,n/a
Resources Downloaded over Insecure Protocol,limbus-buildgen,https://security.snyk.io/vuln/npm:limbus-buildgen:20161202,CVE-2016-10674,False,<0.1.1 ,https://github.com/redien/limbus-buildgen/commit/dfdcf27117f7ed03560054952c90b9d78c121329
Resources Downloaded over Insecure Protocol,ipip-coffee,https://security.snyk.io/vuln/npm:ipip-coffee:20170102,CVE-2016-10673,False,* ,n/a
Resources Downloaded over Insecure Protocol,cloudpub-redis,https://security.snyk.io/vuln/npm:cloudpub-redis:20170102,CVE-2016-10672,False,* ,n/a
Resources Downloaded over Insecure Protocol,mystem-wrapper,https://security.snyk.io/vuln/npm:mystem-wrapper:20170102,CVE-2016-10671,False,* ,n/a
Resources Downloaded over Insecure Protocol,windows-seleniumjar-mirror,https://security.snyk.io/vuln/npm:windows-seleniumjar-mirror:20170102,CVE-2016-10670,False,* ,n/a
Resources Downloaded over Insecure Protocol,soci,https://security.snyk.io/vuln/npm:soci:20170102,CVE-2016-10669,False,* ,n/a
Resources Downloaded over Insecure Protocol,libsbml,https://security.snyk.io/vuln/npm:libsbml:20170102,CVE-2016-10668,False,* ,n/a
Resources Downloaded over Insecure Protocol,selenium-portal,https://security.snyk.io/vuln/npm:selenium-portal:20170101,CVE-2016-10667,False,* ,n/a
Resources Downloaded over Insecure Protocol,tomita-parser,https://security.snyk.io/vuln/npm:tomita-parser:20170101,CVE-2016-10666,False,* ,n/a
Resources Downloaded over Insecure Protocol,herbivore,https://security.snyk.io/vuln/npm:herbivore:20161102,CVE-2016-10665,False,<=0.0.3 ,https://github.com/samatt/Herbivore/commit/0a041defc3463e99948e5d2064aef54b2128c5a3
Resources Downloaded over Insecure Protocol,mystem,https://security.snyk.io/vuln/npm:mystem:20170101,CVE-2016-10664,False,* ,n/a
Resources Downloaded over Insecure Protocol,wixtoolset,https://security.snyk.io/vuln/npm:wixtoolset:20170102,CVE-2016-10663,False,* ,n/a
Resources Downloaded over Insecure Protocol,tomita,https://security.snyk.io/vuln/npm:tomita:20170102,CVE-2016-10662,False,* ,n/a
Resources Downloaded over Insecure Protocol,phantomjs-cheniu,https://security.snyk.io/vuln/npm:phantomjs-cheniu:20170101,CVE-2016-10661,False,* ,n/a
Resources Downloaded over Insecure Protocol,fis-parser-sass-bin,https://security.snyk.io/vuln/npm:fis-parser-sass-bin:20170102,CVE-2016-10660,False,* ,n/a
Resources Downloaded over Insecure Protocol,poco,https://security.snyk.io/vuln/npm:poco:20170102,CVE-2016-10659,False,* ,n/a
Resources Downloaded over Insecure Protocol,native-opencv,https://security.snyk.io/vuln/npm:native-opencv:20170101,CVE-2016-10658,False,* ,n/a
Resources Downloaded over Insecure Protocol,co-cli-installer,https://security.snyk.io/vuln/npm:co-cli-installer:20170102,CVE-2016-10657,False,* ,n/a
Resources Downloaded over Insecure Protocol,qbs,https://security.snyk.io/vuln/npm:qbs:20170102,CVE-2016-10656,False,* ,n/a
Resources Downloaded over Insecure Protocol,clang-extra,https://security.snyk.io/vuln/npm:clang-extra:20170102,CVE-2016-10655,False,* ,n/a
Resources Downloaded over Insecure Protocol,sfml,https://security.snyk.io/vuln/npm:sfml:20170101,CVE-2016-10654,False,* ,n/a
Resources Downloaded over Insecure Protocol,xd-testing,https://security.snyk.io/vuln/npm:xd-testing:20170101,CVE-2016-10653,False,* ,n/a
Resources Downloaded over Insecure Protocol,prebuild-lwip,https://security.snyk.io/vuln/npm:prebuild-lwip:20170101,CVE-2016-10652,False,* ,n/a
Resources Downloaded over Insecure Protocol,webdriver-launcher,https://security.snyk.io/vuln/npm:webdriver-launcher:20170101,CVE-2016-10651,False,* ,n/a
Resources Downloaded over Insecure Protocol,ntfserver,https://security.snyk.io/vuln/npm:ntfserver:20170101,CVE-2016-10650,False,* ,n/a
Resources Downloaded over Insecure Protocol,frames-compiler,https://security.snyk.io/vuln/npm:frames-compiler:20170101,CVE-2016-10649,False,* ,n/a
