Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Malicious Package,mssql-node,https://security.snyk.io/vuln/npm:mssql-node:20170802,CVE-2017-16059,False,<= 1.0.2 ,
Malicious Package,mongose,https://security.snyk.io/vuln/npm:mongose:20170802,CVE-2017-16077,False,<= 1.0.2 ,
Malicious Package,mariadb,https://security.snyk.io/vuln/npm:mariadb:20170802,CVE-2017-16046,False,<= 1.0.2 ,
Malicious Package,gruntcli,https://security.snyk.io/vuln/npm:gruntcli:20170802,CVE-2017-16058,False,<= 1.0.2 ,
Malicious Package,ffmepg,https://security.snyk.io/vuln/npm:ffmepg:20170802,CVE-2017-16068,False,<= 1.0.2 ,
Malicious Package,fabric-js,https://security.snyk.io/vuln/npm:fabric-js:20170802,CVE-2017-16053,False,<= 1.0.2 ,
Malicious Package,crossenv,https://security.snyk.io/vuln/npm:crossenv:20170802,CVE-2017-16074,False,<= 1.0.1 ,
Malicious Package,babelcli,https://security.snyk.io/vuln/npm:babelcli:20170802,CVE-2017-16060,False,<= 1.0.0 ,
Directory Traversal,serverxxx,https://security.snyk.io/vuln/npm:serverxxx:20170612,CVE-2017-16182,True,* ,
Directory Traversal,shenliru,https://security.snyk.io/vuln/npm:shenliru:20170612,CVE-2017-16161,True,* ,
Directory Traversal,lab6drewfusbyu,https://security.snyk.io/vuln/npm:lab6drewfusbyu:20170612,CVE-2017-16141,True,* ,
Directory Traversal,simple-npm-registry,https://security.snyk.io/vuln/npm:simple-npm-registry:20170612,CVE-2017-16132,True,* ,
Directory Traversal,dcdcdcdcdc,https://security.snyk.io/vuln/npm:dcdcdcdcdc:20170617,CVE-2017-16190,True,* ,
Directory Traversal,welcomyzt,https://security.snyk.io/vuln/npm:welcomyzt:20170617,CVE-2017-16123,True,* ,
Directory Traversal,susu-sum,https://security.snyk.io/vuln/npm:susu-sum:20170617,CVE-2017-16199,True,* ,
Directory Traversal,caolilinode,https://security.snyk.io/vuln/npm:caolilinode:20170617,CVE-2017-16159,True,* ,
Directory Traversal,http_static_simple,https://security.snyk.io/vuln/npm:http_static_simple:20170612,CVE-2017-16134,True,* ,
Directory Traversal,serve46,https://security.snyk.io/vuln/npm:serve46:20170612,CVE-2017-16148,True,* ,
Directory Traversal,cypserver,https://security.snyk.io/vuln/npm:cypserver:20170617,CVE-2017-16191,True,* ,
Directory Traversal,goserv,https://security.snyk.io/vuln/npm:goserv:20170612,CVE-2017-16133,True,* ,
Directory Traversal,chatbyvista,https://security.snyk.io/vuln/npm:chatbyvista:20170612,CVE-2017-16177,True,* ,
Resources Downloaded over Insecure Protocol,gfe-sass,https://security.snyk.io/vuln/npm:gfe-sass:20170706,CVE-2017-16040,False,* ,
Resources Downloaded over Insecure Protocol,ikst,https://security.snyk.io/vuln/npm:ikst:20170706,CVE-2017-16041,False,<1.1.2 ,
Directory Traversal,f2e-server,https://security.snyk.io/vuln/npm:f2e-server:20170418,CVE-2017-16038,False,<1.12.13 ,
Directory Traversal,elding,https://security.snyk.io/vuln/npm:elding:20170525,CVE-2017-16222,True,* ,
Directory Traversal,wffserve,https://security.snyk.io/vuln/npm:wffserve:20170525,CVE-2017-16168,True,* ,
Directory Traversal,node-simple-router,https://security.snyk.io/vuln/npm:node-simple-router:20170523,CVE-2017-16083,True,<0.10.1 ,https:\u002F\u002Fgithub.com\u002Fsandy98\u002Fnode-simple-router\u002Fcommit\u002Fdfdd52e2e80607af433097d940b3834fd96df488)\
Directory Traversal,scott-blanch-weather-app,https://security.snyk.io/vuln/npm:scott-blanch-weather-app:20170505,CVE-2017-16184,True,* ,
Directory Traversal,jikes,https://security.snyk.io/vuln/npm:jikes:20170518,CVE-2017-16139,True,* ,
Directory Traversal,byucslabsix,https://security.snyk.io/vuln/npm:byucslabsix:20170525,CVE-2017-16166,True,* ,
Directory Traversal,hftp,https://security.snyk.io/vuln/npm:hftp:20170422,CVE-2017-16039,True,* ,
Directory Traversal,zjjserver,https://security.snyk.io/vuln/npm:zjjserver:20170509,CVE-2017-16201,True,* ,
Directory Traversal,yzt,https://security.snyk.io/vuln/npm:yzt:20170509,CVE-2017-16221,True,* ,
Directory Traversal,yyooopack,https://security.snyk.io/vuln/npm:yyooopack:20170516,CVE-2017-16167,True,* ,
Directory Traversal,yttivy,https://security.snyk.io/vuln/npm:yttivy:20170521,CVE-2017-16219,True,* ,
Directory Traversal,mfrs,https://security.snyk.io/vuln/npm:mfrs:20170427,CVE-2017-16193,True,* ,
Directory Traversal,xtalk,https://security.snyk.io/vuln/npm:xtalk:20170418,CVE-2017-16091,True,* ,
Directory Traversal,ltt,https://security.snyk.io/vuln/npm:ltt:20170503,CVE-2017-16212,True,* ,
Directory Traversal,wintiwebdev,https://security.snyk.io/vuln/npm:wintiwebdev:20170521,CVE-2017-16181,True,* ,
Directory Traversal,wind-mvc,https://security.snyk.io/vuln/npm:wind-mvc:20170503,CVE-2017-16220,True,* ,
Directory Traversal,whispercast,https://security.snyk.io/vuln/npm:whispercast:20170511,CVE-2017-16174,True,* ,
Directory Traversal,rtcmulticonnection-client,https://security.snyk.io/vuln/npm:rtcmulticonnection-client:20170425,CVE-2017-16125,True,* ,
Directory Traversal,wangguojing123,https://security.snyk.io/vuln/npm:wangguojing123:20170518,CVE-2017-16150,True,* ,
Directory Traversal,uv-tj-demo,https://security.snyk.io/vuln/npm:uv-tj-demo:20170509,CVE-2017-16200,True,* ,
Directory Traversal,utahcityfinder,https://security.snyk.io/vuln/npm:utahcityfinder:20170510,CVE-2017-16173,True,* ,
Directory Traversal,unicorn-list,https://security.snyk.io/vuln/npm:unicorn-list:20170510,CVE-2017-16131,True,* ,
Directory Traversal,uekw1511server,https://security.snyk.io/vuln/npm:uekw1511server:20170509,CVE-2017-16185,True,* ,
Directory Traversal,tmock,https://security.snyk.io/vuln/npm:tmock:20170420,CVE-2017-16106,True,* ,
Directory Traversal,tinyserver2,https://security.snyk.io/vuln/npm:tinyserver2:20170503,CVE-2017-16085,True,<0.6.1 ,
Directory Traversal,tiny-http,https://security.snyk.io/vuln/npm:tiny-http:20170418,CVE-2017-16097,True,* ,
Directory Traversal,tencent-server,https://security.snyk.io/vuln/npm:tencent-server:20170503,CVE-2017-16216,True,* ,
Directory Traversal,static-html-server,https://security.snyk.io/vuln/npm:static-html-server:20170418,CVE-2017-16152,True,* ,
Directory Traversal,sspa,https://security.snyk.io/vuln/npm:sspa:20170510,CVE-2017-16145,True,* ,
Directory Traversal,sly07,https://security.snyk.io/vuln/npm:sly07:20170518,CVE-2017-16189,True,* ,
Directory Traversal,shit-server,https://security.snyk.io/vuln/npm:shit-server:20170511,CVE-2017-16147,True,* ,
Directory Traversal,sgqserve,https://security.snyk.io/vuln/npm:sgqserve:20170518,CVE-2017-16215,True,* ,
Directory Traversal,serverzyy,https://security.snyk.io/vuln/npm:serverzyy:20170430,CVE-2017-16135,True,* ,
Directory Traversal,serveryztyzt,https://security.snyk.io/vuln/npm:serveryztyzt:20170516,CVE-2017-16103,True,* ,
Directory Traversal,serveryaozeyan,https://security.snyk.io/vuln/npm:serveryaozeyan:20170504,CVE-2017-16096,True,* ,
Directory Traversal,serverwzl,https://security.snyk.io/vuln/npm:serverwzl:20170511,CVE-2017-16105,True,* ,
Directory Traversal,serverwg,https://security.snyk.io/vuln/npm:serverwg:20170511,CVE-2017-16101,True,* ,
Directory Traversal,serverlyr,https://security.snyk.io/vuln/npm:serverlyr:20170518,CVE-2017-16089,True,* ,
Directory Traversal,serverliujiayi1,https://security.snyk.io/vuln/npm:serverliujiayi1:20170518,CVE-2017-16095,True,* ,
Directory Traversal,serverhuwenhui,https://security.snyk.io/vuln/npm:serverhuwenhui:20170516,CVE-2017-16102,True,* ,
Directory Traversal,serverabc,https://security.snyk.io/vuln/npm:serverabc:20170518,CVE-2017-16180,True,* ,
Directory Traversal,ritp,https://security.snyk.io/vuln/npm:ritp:20170508,CVE-2017-16198,True,* ,
Directory Traversal,reecerver,https://security.snyk.io/vuln/npm:reecerver:20170425,CVE-2017-16188,True,* ,
Directory Traversal,quickserver,https://security.snyk.io/vuln/npm:quickserver:20170425,CVE-2017-16196,True,* ,
Directory Traversal,qinserve,https://security.snyk.io/vuln/npm:qinserve:20170510,CVE-2017-16197,True,* ,
Directory Traversal,pytservce,https://security.snyk.io/vuln/npm:pytservce:20170508,CVE-2017-16195,True,* ,
Directory Traversal,picard,https://security.snyk.io/vuln/npm:picard:20170510,CVE-2017-16194,True,* ,
Arbitrary Command Injection,pidusage,https://security.snyk.io/vuln/npm:pidusage:20170605,CVE-2017-16034,True,<1.1.5 ,"https://github.com/soyuka/pidusage/commit/b70eca15f7ca7f1b82a15f8a5d4bb48737f5a89d)"",severity:""high"",packageName:e,packageManager:f,publicationTime:""2017-06-07T12:36:55Z"",disclosureTime:""2017-06-05T21:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-PIDUSAGE-10633""],CVE:[""CVE-2017-1000220"",""CVE-2017-16034""],CWE:[""CWE-77""],GHSA:[""GHSA-hfq9-rfpv-j8r8""],NSP:[356]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C"",cvssScore:8.4,language:""js"",socialTrendAlert:a,proprietary:a,breadcrumbItems:[{url:""/vulns"",label:""Snyk Vulnerability Database""},{label:f,url:""/vulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview"":""<p><a href=""https://www.npmjs.com/package/pidusage""><code>pidusage</code></a> is a package for Cross-platform process cpu % and memory usage of a PID"
Directory Traversal,peiserver,https://security.snyk.io/vuln/npm:peiserver:20170518,CVE-2017-16214,True,* ,
Directory Traversal,open-device,https://security.snyk.io/vuln/npm:open-device:20170430,CVE-2017-16187,True,* ,
Directory Traversal,nodeaaaaa,https://security.snyk.io/vuln/npm:nodeaaaaa:20170430,CVE-2017-16223,True,* ,
Directory Traversal,node-server-forfront,https://security.snyk.io/vuln/npm:node-server-forfront:20170521,CVE-2017-16124,True,* ,
Directory Traversal,zwserver,https://security.snyk.io/vuln/npm:zwserver:20170516,CVE-2017-16149,True,* ,
Directory Traversal,myprolyz,https://security.snyk.io/vuln/npm:myprolyz:20170505,CVE-2017-16156,True,* ,
Directory Traversal,mockserve,https://security.snyk.io/vuln/npm:mockserve:20170423,CVE-2017-16146,True,* ,
Directory Traversal,mfrserver,https://security.snyk.io/vuln/npm:mfrserver:20170505,CVE-2017-16213,True,* ,
Directory Traversal,looppake,https://security.snyk.io/vuln/npm:looppake:20170518,CVE-2017-16169,True,* ,
Directory Traversal,liyujing,https://security.snyk.io/vuln/npm:liyujing:20170510,CVE-2017-16120,True,* ,
Directory Traversal,liuyaserver,https://security.snyk.io/vuln/npm:liuyaserver:20170521,CVE-2017-16170,True,* ,
Directory Traversal,lessindex,https://security.snyk.io/vuln/npm:lessindex:20170425,CVE-2017-16211,True,* ,
Directory Traversal,jn_jj_server,https://security.snyk.io/vuln/npm:jn_jj_server:20170422,CVE-2017-16210,True,* ,
Directory Traversal,jansenstuffpleasework,https://security.snyk.io/vuln/npm:jansenstuffpleasework:20170518,CVE-2017-16176,True,* ,
Directory Traversal,iter-server,https://security.snyk.io/vuln/npm:iter-server:20170511,CVE-2017-16183,True,* ,
Directory Traversal,iter-http,https://security.snyk.io/vuln/npm:iter-http:20170418,CVE-2017-16094,True,* ,
Directory Traversal,intsol-package,https://security.snyk.io/vuln/npm:intsol-package:20170511,CVE-2017-16178,True,* ,
Directory Traversal,infraserver,https://security.snyk.io/vuln/npm:infraserver:20170518,CVE-2017-16142,True,* ,
Resources Downloaded over Insecure Protocol,hubl-server,https://security.snyk.io/vuln/npm:hubl-server:20170605,CVE-2017-16035,False,* ,
Directory Traversal,hcbserver,https://security.snyk.io/vuln/npm:hcbserver:20170429,CVE-2017-16171,True,* ,
Directory Traversal,gomeplus-h5-proxy,https://security.snyk.io/vuln/npm:gomeplus-h5-proxy:20170429,CVE-2017-16037,True,* ,
Directory Traversal,gaoxuyan,https://security.snyk.io/vuln/npm:gaoxuyan:20170505,CVE-2017-16153,True,* ,
Directory Traversal,gaoxiaotingtingting,https://security.snyk.io/vuln/npm:gaoxiaotingtingting:20170510,CVE-2017-16108,True,* ,
Directory Traversal,fsk-server,https://security.snyk.io/vuln/npm:fsk-server:20170419,CVE-2017-16090,True,* ,
Directory Traversal,fbr-client,https://security.snyk.io/vuln/npm:fbr-client:20170510,CVE-2017-16217,True,* ,
Directory Traversal,fast-http-cli,https://security.snyk.io/vuln/npm:fast-http-cli:20170418,CVE-2017-16155,True,* ,
Directory Traversal,exxxxxxxxxxx,https://security.snyk.io/vuln/npm:exxxxxxxxxxx:20170510,CVE-2017-16130,True,* ,
Directory Traversal,enserver,https://security.snyk.io/vuln/npm:enserver:20170516,CVE-2017-16209,True,* ,
Directory Traversal,easyquick,https://security.snyk.io/vuln/npm:easyquick:20170418,CVE-2017-16109,True,* ,
Directory Traversal,earlybird,https://security.snyk.io/vuln/npm:earlybird:20170418,CVE-2017-16154,True,* ,
Directory Traversal,dylmomo,https://security.snyk.io/vuln/npm:dylmomo:20170518,CVE-2017-16163,True,* ,
Directory Traversal,desafio,https://security.snyk.io/vuln/npm:desafio:20170429,CVE-2017-16164,True,* ,
Directory Traversal,dcserver,https://security.snyk.io/vuln/npm:dcserver:20170516,CVE-2017-16158,True,* ,
Directory Traversal,datachannel-client,https://security.snyk.io/vuln/npm:datachannel-client:20170418,CVE-2017-16121,True,* ,
Directory Traversal,dasafio,https://security.snyk.io/vuln/npm:dasafio:20170509,CVE-2017-16179,True,* ,
Directory Traversal,cyber-js,https://security.snyk.io/vuln/npm:cyber-js:20170418,CVE-2017-16093,True,* ,
Directory Traversal,cuciuci,https://security.snyk.io/vuln/npm:cuciuci:20170511,CVE-2017-16122,True,* ,
Directory Traversal,badjs-sourcemap-server,https://security.snyk.io/vuln/npm:badjs-sourcemap-server:20170418,CVE-2017-16036,True,* ,
Directory Traversal,22lixian,https://security.snyk.io/vuln/npm:22lixian:20170511,CVE-2017-16162,True,* ,
Directory Traversal,11xiaoli,https://security.snyk.io/vuln/npm:11xiaoli:20170509,CVE-2017-16160,True,* ,
Arbitrary Command Execution,windows-cpu,https://security.snyk.io/vuln/npm:windows-cpu:20170417,CVE-2017-1000219,False,* ,
Arbitrary Code Injection,growl,https://security.snyk.io/vuln/npm:growl:20160721,CVE-2017-16042,False,<1.10.0 ,https://github.com/tj/node-growl/commit/d71177d5331c9de4658aca62e0ac921f178b0669
Directory Traversal,sencisho,https://security.snyk.io/vuln/npm:sencisho:20170418,CVE-2017-16092,False,<0.3.3 ,https://github.com/julien/sencisho/commit/4254c85823fd0bbb0e8a53dc5a8e4f126639893d
Regular Expression Denial of Service (ReDoS),brace-expansion,https://security.snyk.io/vuln/npm:brace-expansion:20170302,CVE-2017-18077,False,<1.1.7 ,"https://github.com/juliangruber/brace-expansion/pull/35/commits/b13381281cead487cbdbfd6a69fb097ea5e456c3)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:""2017-04-26T09:19:21Z"",disclosureTime:""2017-03-01T22:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-BRACEEXPANSION-10483""],CVE:[""CVE-2017-18077""],CWE:[""CWE-400""],GHSA:[""GHSA-832h-xg76-4gv6""],NSP:[338]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"",cvssScore:6.2,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""/vulns"",label:""Snyk Vulnerability Database""},{label:f,url:""/vulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview"":""<p><a href=""https://www.npmjs.com/package/brace-expansion""><code>brace-expansion</code></a> is a package that performs brace expansion as known from sh/bash"
Directory Traversal,pooledwebsocket,https://security.snyk.io/vuln/npm:pooledwebsocket:20170420,CVE-2017-16107,False,<0.0.18 ,https://github.com/Eeems/PooledWebSocket/commit/7b3b4e5c6be6d8a964296fa3c50e38dc07e9701d
Directory Traversal,list-n-stream,https://security.snyk.io/vuln/npm:list-n-stream:20170418,CVE-2017-16084,True,<0.0.11 ,https:\u002F\u002Fgithub.com\u002FKoryNunn\u002Flist-n-stream\u002Fcommit\u002F99b0b40b34aaedfcdf25da46bef0a06b9c47fb59)\
Regular Expression Denial of Service (ReDoS),decamelize,https://security.snyk.io/vuln/npm:decamelize:20151223,CVE-2017-16023,False,>=1.1.0 <1.1.2 ,https://github.com/sindresorhus/decamelize/commit/76d47d8de360afb574da2e34db87430ce11094e0
Regular Expression Denial of Service (ReDoS),useragent,https://security.snyk.io/vuln/npm:useragent:20170206,CVE-2017-16030,False,<2.1.12 ,https://github.com/3rd-Eden/useragent/commit/64b15c9446a24abd9f52ed4ceb970f1a5cf790dd
Regular Expression Denial of Service (ReDoS),uri-js,https://security.snyk.io/vuln/npm:uri-js:20160804,CVE-2017-16021,False,<3.0.0 ,
Insecure use of Tmp files,sync-exec,https://security.snyk.io/vuln/npm:sync-exec:20160124,CVE-2017-16024,False,* ,
Cross-site Scripting (XSS),sanitize-html,https://security.snyk.io/vuln/npm:sanitize-html:20140717,CVE-2017-16017,False,<1.2.3 ,
Denial of Service (DoS),nes,https://security.snyk.io/vuln/npm:nes:20170127,CVE-2017-16025,False,<6.4.1 ,https://github.com/hapijs/nes/commit/249ba1755ed6977fbc208463c87364bf884ad655
Unsafe use of eval(),summit,https://security.snyk.io/vuln/npm:summit:20160408,CVE-2017-16020,False,>=0.1.0 ,
Insecure Randomness,react-native-meteor-oauth,https://security.snyk.io/vuln/npm:react-native-meteor-oauth:20170414,CVE-2017-16028,False,* ,https://github.com/tableflip/react-native-meteor-oauth/blob/a7eb738b74c469f5db20296b44b7cae4e2337435/src/meteor-oauth.js#L66
Cross-site Scripting (XSS),forms,https://security.snyk.io/vuln/npm:forms:20161116,CVE-2017-16015,False,<1.3.0 ,https://github.com/caolan/forms/commit/bc01e534a0ff863dedb2026a50bd03153bbc6a5d
Cross-site Scripting (XSS),sanitize-html,https://security.snyk.io/vuln/npm:sanitize-html:20161026,CVE-2017-16016,True,<1.11.4 ,https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403
Denial of Service (DoS),hapi,https://security.snyk.io/vuln/npm:hapi:20170331,CVE-2017-16013,False,<16.1.1 >=15.0.0 ,https://github.com/hapijs/hapi/commit/770cc7bad15122f796d938738b7c05b66d2f4b7f
Elliptic Curve Key Disclosure,node-jose,https://security.snyk.io/vuln/npm:node-jose:20170313,CVE-2017-16007,True,<0.9.3 ,https://github.com/cisco/node-jose/pull/88/commits/a994629b4b389dd38dba013cdd4753dad854524f
Prototype Override Protection Bypass,qs,https://security.snyk.io/vuln/npm:qs:20170213,CVE-2017-1000048,False,<6.0.4 >=6.1.0 <6.1.2 >=6.2.0 <6.2.3 >=6.3.0 <6.3.2 ,https://github.com/ljharb/qs/commit/beade029171b8cef9cee0d03ebe577e2dd84976d
Arbitrary Code Execution,serialize-to-js,https://security.snyk.io/vuln/npm:serialize-to-js:20170208,CVE-2017-5954,False,<1.0.0 ,https://github.com/commenthol/serialize-to-js/commit/1cd433960e5b9db4c0b537afb28366198a319429
HTML Injection,shout,https://security.snyk.io/vuln/npm:shout:20150122,CVE-2017-16043,False,<0.50.0 >=0.44.0 ,https://github.com/erming/shout/compare/890c751bb624cde53dc392b2c851cdcd056033c6...e94341f8b022a980512c464cdc088063fa245dea
Arbitrary Code Execution,node-serialize,https://security.snyk.io/vuln/npm:node-serialize:20170208,CVE-2017-5941,False,* ,
Regular Expression Denial of Service (ReDoS),http-proxy,https://security.snyk.io/vuln/npm:http-proxy:20110901,CVE-2017-16014,False,<0.7.0 ,https://github.com/nodejitsu/node-http-proxy/commit/07c8d2ee6017264c3d4deac9f42ca264a3740b48
Cross-site Scripting (XSS),restify,https://security.snyk.io/vuln/npm:restify:20160225,CVE-2017-16018,False,<4.1.0 >=2.0.0 ,https://github.com/restify/node-restify/commit/a015067232ad62aa035675dc63a46dce31fed3f3
Unsigned Request Headers,http-signature,https://security.snyk.io/vuln/npm:http-signature:20130418,CVE-2017-16005,False,<0.10.0 >=0.9.0 ,https://github.com/joyent/node-http-signature/commit/658961f638e4418678e70c5794f7f5b03ff43830
Cross-site Scripting (XSS),jquery-ui,https://security.snyk.io/vuln/npm:jquery-ui:20100903,CVE-2010-5312,False,<1.10.0 ,https://github.com/jquery/jquery-ui/commit/7e9060c109b928769a664dbcc2c17bd21231b6f3
Cross-site Scripting (XSS),remarkable,https://security.snyk.io/vuln/npm:remarkable:20160820,CVE-2017-16006,False,<1.7.0 ,https://github.com/jonschlinkert/remarkable/commit/49e24e8f2a431c095ddbb74ecb67cf1cf8f88c47
Symlink attack due to predictable tmp folder names,npm,https://security.snyk.io/vuln/npm:npm:20130708,CVE-2017-16017,False,<1.3.3 ,https://github.com/npm/npm/commit/f4d31693
Cross-site Scripting (XSS),i18next,https://security.snyk.io/vuln/npm:i18next:20161013,CVE-2017-16010,False,>=2.0.0 <3.4.4 ,https://github.com/i18next/i18next/pull/826/commits/d367309d4427c2d651b0f0b304504cf59c056cab
Cross-site Scripting (XSS),i18next,https://security.snyk.io/vuln/npm:i18next:20151018,CVE-2017-16008,False,<1.10.3 ,https://github.com/i18next/i18next/pull/443/commits/34e8e13a2b64708a0aed01092e4dbfd0e5013831
Cross-site Scripting (XSS),marked,https://security.snyk.io/vuln/npm:marked:20170112,CVE-2017-1000427,False,<0.3.7 ,https://github.com/chjj/marked/commit/cd2f6f5b7091154c5526e79b5f3bfb4d15995a51
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20150807,CVE-2019-14863,False,>=1.0.0 <1.5.0-beta.0 ,https://github.com/angular/angular.js/commit/f33ce173c90736e349cf594df717ae3ee41e0f7a
Cross-site Scripting (XSS),react,https://security.snyk.io/vuln/npm:react:20131217,CVE-2013-7035,False,>=0.5.0 <0.5.2 >=0.4.0 <0.4.2 ,
Directory Traversal,fury-adapter-swagger,https://security.snyk.io/vuln/npm:fury-adapter-swagger:20161024,CVE-2016-1000249,False,<0.9.7 >=0.2.0 ~0.8.0-pre ,https:\u002F\u002Fgithub.com\u002Fapiaryio\u002Ffury-adapter-swagger\u002Fcommit\u002F777e2d68f03546a88f3203bbd4725df8b1f662a7)\
Resources Downloaded over Insecure Protocol,windows-build-tools,https://security.snyk.io/vuln/npm:windows-build-tools:21122016,CVE-2017-16003,False,<1.0.0 ,https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90
Resources Downloaded over Insecure Protocol,mystem-fix,https://security.snyk.io/vuln/npm:mystem-fix:20170102,CVE-2016-10698,False,* ,
Resources Downloaded over Insecure Protocol,react-native-baidu-voice-synthesizer,https://security.snyk.io/vuln/npm:react-native-baidu-voice-synthesizer:20170102,CVE-2016-10697,False,* ,
Resources Downloaded over Insecure Protocol,windows-latestchromedriver,https://security.snyk.io/vuln/npm:windows-latestchromedriver:20170102,CVE-2016-10696,False,* ,
Resources Downloaded over Insecure Protocol,npm-test-sqlite3-trunk,https://security.snyk.io/vuln/npm:npm-test-sqlite3-trunk:20170102,CVE-2016-10695,False,* ,
Resources Downloaded over Insecure Protocol,alto-saxophone,https://security.snyk.io/vuln/npm:alto-saxophone:20161021,CVE-2016-10694,False,<2.25.1 ,https://github.com/tobli/alto-saxophone/commit/8cb735e8194fa3aac47727cda5ba0a876adc4e45
Resources Downloaded over Insecure Protocol,pm2-kafka,https://security.snyk.io/vuln/npm:pm2-kafka:20170102,CVE-2016-10693,False,* ,
Resources Downloaded over Insecure Protocol,haxeshim,https://security.snyk.io/vuln/npm:haxeshim:20170102,CVE-2016-10692,False,* ,
Resources Downloaded over Insecure Protocol,windows-seleniumjar,https://security.snyk.io/vuln/npm:windows-seleniumjar:20170102,CVE-2016-10691,False,* ,
Resources Downloaded over Insecure Protocol,openframe-ascii-image,https://security.snyk.io/vuln/npm:openframe-ascii-image:20170102,CVE-2016-10690,False,* ,
Resources Downloaded over Insecure Protocol,windows-iedriver,https://security.snyk.io/vuln/npm:windows-iedriver:20170102,CVE-2016-10689,False,* ,
Resources Downloaded over Insecure Protocol,haxe3,https://security.snyk.io/vuln/npm:haxe3:20161202,CVE-2016-10688,False,* ,
Resources Downloaded over Insecure Protocol,windows-selenium-chromedriver,https://security.snyk.io/vuln/npm:windows-selenium-chromedriver:20170102,CVE-2016-10687,False,* ,
Resources Downloaded over Insecure Protocol,fis-sass-all,https://security.snyk.io/vuln/npm:fis-sass-all:20161202,CVE-2016-10686,False,* ,
Resources Downloaded over Insecure Protocol,pk-app-wonderbox,https://security.snyk.io/vuln/npm:pk-app-wonderbox:20170102,CVE-2016-10685,False,* ,
Resources Downloaded over Insecure Protocol,healthcenter,https://security.snyk.io/vuln/npm:healthcenter:20170102,CVE-2016-10684,False,* ,
Resources Downloaded over Insecure Protocol,arcanist,https://security.snyk.io/vuln/npm:arcanist:20170102,CVE-2016-10683,False,* ,
Resources Downloaded over Insecure Protocol,massif,https://security.snyk.io/vuln/npm:massif:20170102,CVE-2016-10682,False,* ,
Resources Downloaded over Insecure Protocol,roslib-socketio,https://security.snyk.io/vuln/npm:roslib-socketio:20170102,CVE-2016-10681,False,* ,
Resources Downloaded over Insecure Protocol,adamvr-geoip-lite,https://security.snyk.io/vuln/npm:adamvr-geoip-lite:20170102,CVE-2016-10680,False,* ,
Resources Downloaded over Insecure Protocol,selenium-standalone-painful,https://security.snyk.io/vuln/npm:selenium-standalone-painful:20170102,CVE-2016-10679,False,* ,
Resources Downloaded over Insecure Protocol,google-closure-tools-latest,https://security.snyk.io/vuln/npm:google-closure-tools-latest:20170102,CVE-2016-10677,False,* ,
Resources Downloaded over Insecure Protocol,rs-brightcove,https://security.snyk.io/vuln/npm:rs-brightcove:20170102,CVE-2016-10676,False,* ,
Resources Downloaded over Insecure Protocol,libsbmlsim,https://security.snyk.io/vuln/npm:libsbmlsim:20170102,CVE-2016-10675,False,* ,
Resources Downloaded over Insecure Protocol,limbus-buildgen,https://security.snyk.io/vuln/npm:limbus-buildgen:20161202,CVE-2016-10674,False,<0.1.1 ,https://github.com/redien/limbus-buildgen/commit/dfdcf27117f7ed03560054952c90b9d78c121329
Resources Downloaded over Insecure Protocol,ipip-coffee,https://security.snyk.io/vuln/npm:ipip-coffee:20170102,CVE-2016-10673,False,* ,
Resources Downloaded over Insecure Protocol,cloudpub-redis,https://security.snyk.io/vuln/npm:cloudpub-redis:20170102,CVE-2016-10672,False,* ,
Resources Downloaded over Insecure Protocol,mystem-wrapper,https://security.snyk.io/vuln/npm:mystem-wrapper:20170102,CVE-2016-10671,False,* ,
Resources Downloaded over Insecure Protocol,windows-seleniumjar-mirror,https://security.snyk.io/vuln/npm:windows-seleniumjar-mirror:20170102,CVE-2016-10670,False,* ,
Resources Downloaded over Insecure Protocol,soci,https://security.snyk.io/vuln/npm:soci:20170102,CVE-2016-10669,False,* ,
Resources Downloaded over Insecure Protocol,libsbml,https://security.snyk.io/vuln/npm:libsbml:20170102,CVE-2016-10668,False,* ,
Resources Downloaded over Insecure Protocol,selenium-portal,https://security.snyk.io/vuln/npm:selenium-portal:20170101,CVE-2016-10667,False,* ,
Resources Downloaded over Insecure Protocol,tomita-parser,https://security.snyk.io/vuln/npm:tomita-parser:20170101,CVE-2016-10666,False,* ,
Resources Downloaded over Insecure Protocol,herbivore,https://security.snyk.io/vuln/npm:herbivore:20161102,CVE-2016-10665,False,<=0.0.3 ,https://github.com/samatt/Herbivore/commit/0a041defc3463e99948e5d2064aef54b2128c5a3
