Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Cross-site Scripting (XSS),vue,https://security.snyk.io/vuln/npm:vue:20170401,,False,<2.3.0-beta.1 ,https://github.com/vuejs/vue/commit/1e37633567f5d015db24ae0210b1adb4b1c3d355
Denial of Service (DoS),ractive,https://security.snyk.io/vuln/npm:ractive:20160318,,False,<0.8.0 ,https://github.com/ractivejs/ractive/commit/6ba53548d8014f0c52b9bc1bc7a1aed76b7b4a52
Cross-site Scripting (XSS),kibana,https://security.snyk.io/vuln/npm:kibana:20160628,,False,<5.0.0-alpha5 ,https://github.com/elastic/kibana/commit/271aa697075bc2c8f931a1310b20a4ced119bcd5
Cross-site Scripting (XSS),pure,https://security.snyk.io/vuln/npm:pure:20170529,,False,<2.86.0 ,https://github.com/pure/pure/commit/1c41ee35503b08a25eefb30cb3cc7ed2d5af4f3d
Cross-site Scripting (XSS),swagger-ui,https://security.snyk.io/vuln/npm:swagger-ui:20171031,,False,<3.4.2 ,https://github.com/swagger-api/swagger-ui/commit/afa615e01dc7f6724d20a11abfe1fcdf8f6ecd57
Cross-site Request Forgery (CSRF),keystone,https://security.snyk.io/vuln/npm:keystone:20141129,,False,<0.2.34 ,
Denial of Service (DoS),botkit,https://security.snyk.io/vuln/npm:botkit:20161220,,False,<0.4.4 ,https://github.com/howdyai/botkit/commit/ceaf8eb2e419f159e5180e6b21614c15b2c26653
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20171018,,False,<1.6.7 ,https://github.com/angular/angular.js/commit/667db466f959f8bbca1451d0f1c1a3db25d46a6c
Cross-site Scripting (XSS),jquery-colorbox,https://security.snyk.io/vuln/npm:jquery-colorbox:20171115,,False,* ,
Insecure Randomness,crypto-browserify,https://security.snyk.io/vuln/npm:crypto-browserify:20140722,,False,<2.1.11 ,"https:\u002F\u002Fgithub.com\u002Fcrypto-browserify\u002Fcrypto-browserify\u002Fcommit\u002Fb8695c478baa705e18cc7130be3af6c679ae0bf7)"",severity:""high"",packageName:e,packageManager:f,publicationTime:""2017-12-25T14:45:01Z"",disclosureTime:""2014-07-21T21:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-CRYPTOBROWSERIFY-12028""],CVE:[],CWE:[""CWE-330""]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:L\u002FA:L"",cvssScore:7.3,language:""js"",socialTrendAlert:c,proprietary:c,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fcrypto-browserify\""\u003E\u003Ccode\u003Ecrypto-browserify\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is implementation of crypto for the browser.\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),whatwg-mimetype,https://security.snyk.io/vuln/npm:whatwg-mimetype:20170907,,False,<2.0.0 ,https://github.com/jsdom/whatwg-mimetype/commit/26c539a699778f8743b8319c298b5fb28a4328d0
Regular Expression Denial of Service (ReDoS),content-type-parser,https://security.snyk.io/vuln/npm:content-type-parser:20170905,,False,* ,https://github.com/jsdom/whatwg-mimetype/commit/26c539a699778f8743b8319c298b5fb28a4328d0
Regular Expression Denial of Service (ReDoS),mobile-detect,https://security.snyk.io/vuln/npm:mobile-detect:20170907,,False,<1.4.0 ,https://github.com/hgoebl/mobile-detect.js/commit/7222f6e75cf8cd90e1dc53e445716203eaf79d8a
Denial of Service (DoS),ws,https://security.snyk.io/vuln/npm:ws:20171108,,True,<1.1.5 >=2.0.0 <3.3.1 ,https://github.com/websockets/ws/commit/c4fe46608acd61fbf7397eadc47378903f95b78a
Insecure Defaults,cordova-plugin-file-transfer,https://security.snyk.io/vuln/npm:cordova-plugin-file-transfer:20140219,CVE-2014-0072,False,<0.4.2 ,
Privilege Escalation,cordova-plugin-inappbrowser,https://security.snyk.io/vuln/npm:cordova-plugin-inappbrowser:20140219,CVE-2014-0073,False,<0.3.2 ,
Arbitrary Command Injection,cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20150526,CVE-2015-1835,False,<3.7.2 >=4.0.0 <4.0.2 ,
Arbitrary Code Execution,sandbox,https://security.snyk.io/vuln/npm:sandbox:20160821,,True,* ,
Malicious Package,hooka-tools,https://security.snyk.io/vuln/npm:hooka-tools:20171025,,False,* ,
Malicious Package,discordi.js,https://security.snyk.io/vuln/npm:discordi.js:20171009,,False,* ,
Directory Traversal,severzlt,https://security.snyk.io/vuln/npm:severzlt:20171006,,True,* ,
Directory Traversal,nodeserver-jta,https://security.snyk.io/vuln/npm:nodeserver-jta:20171006,,True,* ,
Directory Traversal,ljjnodeserve,https://security.snyk.io/vuln/npm:ljjnodeserve:20171006,,True,* ,
Directory Traversal,xbhxbh,https://security.snyk.io/vuln/npm:xbhxbh:20170910,,True,* ,
Directory Traversal,wangshuai,https://security.snyk.io/vuln/npm:wangshuai:20170910,,True,* ,
Directory Traversal,tinyserver,https://security.snyk.io/vuln/npm:tinyserver:20170910,,True,* ,
Directory Traversal,nopach,https://security.snyk.io/vuln/npm:nopach:20170910,,True,* ,
Directory Traversal,nodejs.jseidl,https://security.snyk.io/vuln/npm:nodejs.jseidl:20170910,,False,* ,
Denial of Service (DoS),electron,https://security.snyk.io/vuln/npm:electron:20170426,,False,<1.6.8 ,
Denial of Service (DoS),electron,https://security.snyk.io/vuln/npm:electron:20170425,,False,<1.6.8 ,
Cross-site Scripting (XSS),electron,https://security.snyk.io/vuln/npm:electron:20170421,,False,<1.6.8 ,
Cross-site Scripting (XSS),electron,https://security.snyk.io/vuln/npm:electron:20170423,,False,<1.6.8 ,
Denial of Service (DoS),electron,https://security.snyk.io/vuln/npm:electron:20170422,,False,<1.6.8 ,
Arbitrary Code Injection,electron,https://security.snyk.io/vuln/npm:electron:20170105,,False,<1.4.15 ,
Man-in-the-Middle (MitM),electron,https://security.snyk.io/vuln/npm:electron:20161210,,False,<1.4.12 >=1.4.0 ,
Denial of Service (DoS),electron,https://security.snyk.io/vuln/npm:electron:20160926,,False,>=1.3.0 <1.3.13 >=1.4.0 <1.4.11 ,
Uninitialized Memory Exposure,electron,https://security.snyk.io/vuln/npm:electron:20160903,,False,<1.6.1 ,
Malicious Package,test-module-a,https://security.snyk.io/vuln/npm:test-module-a:20170917,,True,* ,
Malicious Package,shrugging-logging,https://security.snyk.io/vuln/npm:shrugging-logging:20170917,,True,* ,
Malicious Package,sdfjghlkfjdshlkjdhsfg,https://security.snyk.io/vuln/npm:sdfjghlkfjdshlkjdhsfg:20170917,,True,* ,
Malicious Package,mktmpio,https://security.snyk.io/vuln/npm:mktmpio:20170917,,False,* ,
Malicious Package,anarchy,https://security.snyk.io/vuln/npm:anarchy:20170917,,False,* ,
Malicious Package,ikst,https://security.snyk.io/vuln/npm:ikst:20170917,,False,* ,
Malicious Package,subtitles-lib,https://security.snyk.io/vuln/npm:subtitles-lib:20170917,,False,* ,
Malicious Package,npm_scripts_test_metrics,https://security.snyk.io/vuln/npm:npm_scripts_test_metrics:20170917,,False,* ,
Malicious Package,npm-exploit,https://security.snyk.io/vuln/npm:npm-exploit:20170917,,False,* ,
Malicious Package,deasyncp,https://security.snyk.io/vuln/npm:deasyncp:20170917,,False,* ,
Malicious Package,maybemaliciouspackage,https://security.snyk.io/vuln/npm:maybemaliciouspackage:20170917,,False,* ,
Malicious Package,harmlesspackage,https://security.snyk.io/vuln/npm:harmlesspackage:20170917,,False,* ,
Uninitialized Memory Exposure,mysql,https://security.snyk.io/vuln/npm:mysql:20170317,,False,<2.14.0 ,
Denial of Service (DoS),js-quantities,https://security.snyk.io/vuln/npm:js-quantities:20161202,,False,<1.6.4 ,
Out of Memory Crash,js-quantities,https://security.snyk.io/vuln/npm:js-quantities:20161111,,False,<1.7.0 ,https://github.com/gentooboontoo/js-quantities/commit/6a0be76dfdcc32eda984c9af68f0e997ea29a191
Cross-site Scripting (XSS),foundation-sites,https://security.snyk.io/vuln/npm:foundation-sites:20170802,,True,<6.0.0 ,
Directory Traversal,xxf11,https://security.snyk.io/vuln/npm:xxf11:20170730,,True,* ,
Directory Traversal,srverqq,https://security.snyk.io/vuln/npm:srverqq:20170730,,True,* ,
Malicious Package,sqlite.js,https://security.snyk.io/vuln/npm:sqlite.js:20170802,,False,<= 1.0.2 ,
Directory Traversal,servergmf,https://security.snyk.io/vuln/npm:servergmf:20170730,,True,* ,
Malicious Package,proxy.js,https://security.snyk.io/vuln/npm:proxy.js:20170802,,False,<= 1.0.2 ,
Malicious Package,openssl.js,https://security.snyk.io/vuln/npm:openssl.js:20170802,,False,<= 1.0.2 ,
Malicious Package,opencv.js,https://security.snyk.io/vuln/npm:opencv.js:20170802,,False,<= 1.0.2 ,
Malicious Package,nodemailer.js,https://security.snyk.io/vuln/npm:nodemailer.js:20170802,,False,<= 1.0.2 ,
Malicious Package,mssql.js,https://security.snyk.io/vuln/npm:mssql.js:20170802,,False,<= 1.0.2 ,
Directory Traversal,lzl123,https://security.snyk.io/vuln/npm:lzl123:20170730,,True,* ,
Directory Traversal,lihuini,https://security.snyk.io/vuln/npm:lihuini:20170730,,True,* ,
Malicious Package,jquery.js,https://security.snyk.io/vuln/npm:jquery.js:20170802,,False,<= 1.0.2 ,
Malicious Package,http-proxy.js,https://security.snyk.io/vuln/npm:http-proxy.js:20170802,,False,<= 1.0.2 ,
Directory Traversal,hechatroom,https://security.snyk.io/vuln/npm:hechatroom:20170730,,True,* ,
Directory Traversal,ghod5servercs360,https://security.snyk.io/vuln/npm:ghod5servercs360:20170730,,True,* ,
Malicious Package,d3.js,https://security.snyk.io/vuln/npm:d3.js:20170802,,False,<= 1.0.2 ,
Directory Traversal,cxy,https://security.snyk.io/vuln/npm:cxy:20170730,,True,* ,
Malicious Package,cross-env.js,https://security.snyk.io/vuln/npm:cross-env.js:20170802,,False,<= 1.0.2 ,
Uninitialized Memory Exposure,openwhisk,https://security.snyk.io/vuln/npm:openwhisk:20170302,,False,<3.3.1 ,"https:\u002F\u002Fgithub.com\u002Fapache\u002Fincubator-openwhisk-client-js\u002Fcommit\u002F0e40671e75d2ec7e88fa39ef787526d4304f2aaa)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:g,disclosureTime:g,credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-OPENWHISK-10694""],CVE:[],CWE:[""CWE-201""],GHSA:[""GHSA-53mj-mc38-q894""],NSP:[600]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:L\u002FAC:H\u002FPR:N\u002FUI:N\u002FS:U\u002FC:H\u002FI:N\u002FA:N\u002FE:F\u002FRL:O\u002FRC:C"",cvssScore:5.1,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fgithub.com\u002Fapache\u002Fincubator-openwhisk-client-js\""\u003Eopenwhisk\u003C\u002Fa\u003E JavaScript client library for the Apache OpenWhisk platform. \u003C\u002Fp\u003"
Directory Traversal,commentapp.stetsonwood,https://security.snyk.io/vuln/npm:commentapp.stetsonwood:20170617,,False,* ,
Directory Traversal,section2.madisonjbrooks12,https://security.snyk.io/vuln/npm:section2.madisonjbrooks12:20170617,,False,* ,
Directory Traversal,360class.jansenhm,https://security.snyk.io/vuln/npm:360class.jansenhm:20170617,,False,* ,
Directory Traversal,yjmyjmyjm,https://security.snyk.io/vuln/npm:yjmyjmyjm:20170617,,True,* ,
Uninitialized Memory Exposure,tunnel-agent,https://security.snyk.io/vuln/npm:tunnel-agent:20170305,,True,<0.6.0 ,https://github.com/request/tunnel-agent/commit/9ca95ec7219daface8a6fc2674000653de0922c0
Directory Traversal,koa-static-cache,https://security.snyk.io/vuln/npm:koa-static-cache:20170613,,False,<4.1.1 >=5.0.0 <5.1.1 ,
Insecure Hashing Algorithm,contwidgetor,https://security.snyk.io/vuln/npm:contwidgetor:20170303,,False,* ,
Resources Downloaded over Insecure Protocol,edp-package,https://security.snyk.io/vuln/npm:edp-package:20170330,,False,* ,
Directory Traversal,web-debug,https://security.snyk.io/vuln/npm:web-debug:20170112,,False,* ,
Timing Attack,http-signature,https://security.snyk.io/vuln/npm:http-signature:20150122,,False,<1.0.0 ,
Cross-site Scripting (XSS),semantic-ui,https://security.snyk.io/vuln/npm:semantic-ui:20170130,,False,<2.2.8 ,
Cross-site Scripting (XSS),semantic-ui,https://security.snyk.io/vuln/npm:semantic-ui:20140824,,False,<1.0.0 ,
Cross-site Scripting (XSS),jstree,https://security.snyk.io/vuln/npm:jstree:20140710,,False,<3.0.3 ,
Cross-site Scripting (XSS),express-graphql,https://security.snyk.io/vuln/npm:express-graphql:20160211,,False,<0.4.11 >=0.4.0 ,
Authentication Bypass,crumb,https://security.snyk.io/vuln/npm:crumb:20150213,,False,<4.0.2 ,
CRLF Injection,cordova-plugin-file-transfer,https://security.snyk.io/vuln/npm:cordova-plugin-file-transfer:20150826,CVE-2015-5204,False,<1.3.0 ,
Authorization Bypass,cordova-ios,https://security.snyk.io/vuln/npm:cordova-ios:20141029,CVE-2015-5207,False,>=3.5.0 <4.0.0 ,
Uninitialized Memory Exposure,floody,https://security.snyk.io/vuln/npm:floody:20160115,,True,<0.1.1 ,
Arbitrary execution,cordova-ios,https://security.snyk.io/vuln/npm:cordova-ios:20141024,CVE-2015-5208,False,>=3.5.0 <4.0.0 ,
Arbitrary Code Execution,cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20151120-1,CVE-2015-5256,False,<4.1.1 ,
Cross-site Scripting (XSS),cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20140804,CVE-2014-3500,False,<3.5.1 ,
Information Exposure,cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20140804-2,CVE-2014-3502,False,<3.5.1 ,
HTTP Whitelist Bypass,cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20140804-1,CVE-2014-3501,False,<3.5.1 ,
Insecure Randomness,cordova-android,https://security.snyk.io/vuln/npm:cordova-android:20151120,CVE-2015-8320,False,<3.7.1 ,
Cross-site Scripting (XSS),next,https://security.snyk.io/vuln/npm:next:20170607,,False,<2.4.3 ,
Directory Traversal,serve,https://security.snyk.io/vuln/npm:serve:20170601,,False,<5.2.0 >=5.2.1 <5.2.2 ,https://github.com/zeit/serve/commit/cb939b5bfbc5ef40717df6a53fbcc6adf1b325ac
Directory Traversal,next,https://security.snyk.io/vuln/npm:next:20170601,,False,<2.4.1 >=3.0.0-beta1 <3.0.0-beta7 ,https://github.com/zeit/next.js/commit/02fe7cf63f6265d73bdaf8bc50a4f2fb539dcd00
Directory Traversal,dmmcquay.lab6,https://security.snyk.io/vuln/npm:dmmcquay.lab6:20170525,,False,* ,
Directory Traversal,citypredict.whauwiller,https://security.snyk.io/vuln/npm:citypredict.whauwiller:20170516,,False,* ,
Arbitrary File Write,frvr,https://security.snyk.io/vuln/npm:frvr:20170511,,True,* ,
Arbitrary File Write,innomon,https://security.snyk.io/vuln/npm:innomon:20170518,,True,* ,
Arbitrary File Write,connect-parse-php,https://security.snyk.io/vuln/npm:connect-parse-php:20170511,,True,* ,
Arbitrary File Write,mysql2csv,https://security.snyk.io/vuln/npm:mysql2csv:20170510,,True,* ,
Directory Traversal,xiongrui-httpserver,https://security.snyk.io/vuln/npm:xiongrui-httpserver:20170504,,True,* ,
Directory Traversal,ltt.js,https://security.snyk.io/vuln/npm:ltt.js:20170503,,False,* ,
Arbitrary File Write,wisper,https://security.snyk.io/vuln/npm:wisper:20170509,,True,* ,
Arbitrary File Write,thrushs,https://security.snyk.io/vuln/npm:thrushs:20170509,,True,* ,
Directory Traversal,thrushs,https://security.snyk.io/vuln/npm:thrushs:20170427,,True,* ,
Directory Traversal,weather.swlyons,https://security.snyk.io/vuln/npm:weather.swlyons:20170427,,False,* ,
Arbitrary File Write,lam,https://security.snyk.io/vuln/npm:lam:20170510,,True,* ,
Resources Downloaded over Insecure Protocol,given-html-report,https://security.snyk.io/vuln/npm:given-html-report:20170514,,False,* ,
Arbitrary File Write,parse-ssi,https://security.snyk.io/vuln/npm:parse-ssi:20170518,,True,* ,
Directory Traversal,wenluhong1,https://security.snyk.io/vuln/npm:wenluhong1:20170509,,True,* ,
Directory Traversal,run-this-place,https://security.snyk.io/vuln/npm:run-this-place:20170508,,True,* ,
Directory Traversal,myserver.alexcthomas18,https://security.snyk.io/vuln/npm:myserver.alexcthomas18:20170518,,False,* ,
Directory Traversal,nodeload-nmickuli,https://security.snyk.io/vuln/npm:nodeload-nmickuli:20170418,,True,* ,
Directory Traversal,lab6.brit95,https://security.snyk.io/vuln/npm:lab6.brit95:20170518,,False,* ,
Directory Traversal,getcityapi.yoehoehne,https://security.snyk.io/vuln/npm:getcityapi.yoehoehne:20170518,,False,* ,
Directory Traversal,ewgaddis.lab6,https://security.snyk.io/vuln/npm:ewgaddis.lab6:20170510,,False,* ,
Directory Traversal,dgard8.lab6,https://security.snyk.io/vuln/npm:dgard8.lab6:20170516,,False,* ,
Resources Downloaded over Insecure Protocol,craft-ai-icons,https://security.snyk.io/vuln/npm:craft-ai-icons:20170514,,False,* ,
Directory Traversal,city-weather-abe,https://security.snyk.io/vuln/npm:city-weather-abe:20170521,,True,* ,
Directory Traversal,censorify.tanisjr,https://security.snyk.io/vuln/npm:censorify.tanisjr:20170509,,False,* ,
Directory Traversal,calmquist.static-server,https://security.snyk.io/vuln/npm:calmquist.static-server:20170516,,False,* ,
Resources Downloaded over Insecure Protocol,rocketmake-nuget,https://security.snyk.io/vuln/npm:rocketmake-nuget:20170514,,False,* ,
Uninitialized Memory Exposure,ip,https://security.snyk.io/vuln/npm:ip:20170304,,False,<1.1.5 ,https://github.com/indutny/node-ip/commit/b2b4469255a624619bda71e52fd1f05dc0dd621f
Cross-site Scripting (XSS),rendr-handlebars,https://security.snyk.io/vuln/npm:rendr-handlebars:20140722,,False,<1.0.0 ,https://github.com/rendrjs/rendr-handlebars/commit/f1ee88e36318175b401b743ed00379e8bc63ea8c
Cross-site Scripting (XSS),octotree,https://security.snyk.io/vuln/npm:octotree:20140514,,False,<1.1 ,https://github.com/buunguyen/octotree/commit/a1e8a63ca894d4ecc58ba722727ca8b3c1a2128d
Man-in-the-Middle (MitM),hotel,https://security.snyk.io/vuln/npm:hotel:20160322,,False,* ,
Cross-site Scripting (XSS),octotree,https://security.snyk.io/vuln/npm:octotree:20160613,,False,<2.0.11 ,
Cross-site Scripting (XSS),ghost,https://security.snyk.io/vuln/npm:ghost:20170110,,False,<0.11.4 >=0.8.0 ,https://github.com/TryGhost/Ghost/commit/32b9fc71a7f1400acff1f2446167b6c852769843
Cross-site Scripting (XSS),ghost,https://security.snyk.io/vuln/npm:ghost:20161007,,False,<1.0.0-alpha.5 >=1.0.0-alpha.1 >=0.8.0 < 0.11.2 ,https://github.com/TryGhost/Ghost/commit/03e4acdb374ce5067ce630b40f95743ca3e1ef21
Open Redirect,ghost,https://security.snyk.io/vuln/npm:ghost:20160823,,False,<0.10.0 ,https://github.com/TryGhost/Ghost/commit/f546a5ce1d2dd7a018eeaf0413a23d71155f0869
Information Exposure,ghost,https://security.snyk.io/vuln/npm:ghost:20150303,CVE-2015-1411,False,<0.5.9 ,
Denial of Service (DoS),ghost,https://security.snyk.io/vuln/npm:ghost:20150303-5,CVE-2015-1407,False,<0.5.9 ,
Authentication Bypass,ghost,https://security.snyk.io/vuln/npm:ghost:20150303-4,CVE-2015-1409,False,<0.5.9 ,
Authentication Bypass,ghost,https://security.snyk.io/vuln/npm:ghost:20150303-3,CVE-2015-1408,False,<0.5.9 ,
Cross-site Scripting (XSS),ghost,https://security.snyk.io/vuln/npm:ghost:20150303-2,CVE-2015-1406,False,<0.5.9 ,
Identity Spoofing,ghost,https://security.snyk.io/vuln/npm:ghost:20150303-1,CVE-2015-1410,False,<0.5.9 ,
Cross-site Scripting (XSS),easyxdm,https://security.snyk.io/vuln/npm:easyxdm:20130110,CVE-2014-1403,False,<2.4.19 ,https://github.com/oyvindkinsey/easyXDM/commit/a3194d32c25a0d27a10a47304eb9c9be93ffbf13
Cross-site Scripting (XSS),bootstrap-markdown,https://security.snyk.io/vuln/npm:bootstrap-markdown:20140826,,False,* ,
Regular Expression Denial of Service (ReDoS),amqp-match,https://security.snyk.io/vuln/npm:amqp-match:20170515,,True,* ,
Regular Expression Denial of Service (ReDoS),ms,https://security.snyk.io/vuln/npm:ms:20170412,,False,>=0.7.1 <2.0.0 ,"https:\u002F\u002Fgithub.com\u002Fzeit\u002Fms\u002Fpull\u002F89\u002Fcommits\u002F305f2ddcd4eff7cc7c518aca6bb2b2d2daad8fef)"",severity:""low"",packageName:d,packageManager:e,publicationTime:""2017-05-15T06:02:45Z"",disclosureTime:""2017-04-11T21:00:00Z"",credit:[f],identifiers:{ALTERNATIVE:[""SNYK-JS-MS-10509""],CVE:[],CWE:[""CWE-400""]},semver:{vulnerable:[""\u003E=0.7.1 \u003C2.0.0""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:N\u002FS:U\u002FC:N\u002FI:N\u002FA:L"",cvssScore:3.7,language:""js"",socialTrendAlert:g,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:e,url:""\u002Fvulns?type=npm""},{label:d,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fms\""\u003E\u003Ccode\u003Ems\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a tiny millisecond conversion utility.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),riot,https://security.snyk.io/vuln/npm:riot:20131114,,False,<0.9.6 ,https://github.com/riot/riot/commit/759fc7fac07cc700302ac47c2c9dd80daa55d567
Cross-site Scripting (XSS),rendr,https://security.snyk.io/vuln/npm:rendr:20160311,,False,<1.1.4 >=0.4.0 ,https://github.com/rendrjs/rendr/commit/d712bd5c3a5a9f5150153dec8555b06ee30680f7
Cross-site Scripting (XSS),rendr,https://security.snyk.io/vuln/npm:rendr:20131212,,False,<0.5.0-rc1 ,https://github.com/rendrjs/rendr/commit/dc0a80f8c6cfed474964e097bc80b16958305bfc
Cross-site Scripting (XSS),ql.io-engine,https://security.snyk.io/vuln/npm:ql.io-engine:20120214,,False,<0.4.2 ,
Cross-site Scripting (XSS),polyfill-service,https://security.snyk.io/vuln/npm:polyfill-service:20160126,,False,<3.1.2 ,https://github.com/financial-times/polyfill-service/commit/aadd8d08b50f7f9c02b431d06f6ee2158902c53c
Information Exposure,nforce,https://security.snyk.io/vuln/npm:nforce:20131218,,False,<0.6.1 ,https://github.com/kevinohara80/nforce/pull/33/commits/584ebd7ebb795dca9849f8f85ce0d2778c431aa3
Regular Expression Denial of Service (ReDoS),uikit,https://security.snyk.io/vuln/npm:uikit:20160701,,False,>=2.0.0 <2.26.4 ,https://github.com/uikit/uikit/commit/aabd2bf61615fdb25c729a836148aaa4549e9a8b
Cross-site Scripting (XSS),mediaelement,https://security.snyk.io/vuln/npm:mediaelement:20170208,,False,>=3.0.0 <3.1.2 ,https://github.com/johndyer/mediaelement/commit/fd88ce0e2fab8e02f8ab8e00a0b2bfc5769966cf
Cross-site Scripting (XSS),fullpage.js,https://security.snyk.io/vuln/npm:fullpage.js:20151207,,False,<2.7.6 ,
Cross-site Scripting (XSS),favico.js,https://security.snyk.io/vuln/npm:favico.js:20150907,,False,<0.3.10 ,
Cross-site Request Forgery (CSRF),eslint_d,https://security.snyk.io/vuln/npm:eslint_d:20160723,,False,<4.0.1 >=4.0.0 <3.1.2 ,https://github.com/mantoni/eslint_d.js/commit/61a76cec941af9b05c3b907b4883d4c89c77a9f4
Cross-site Scripting (XSS),datatables,https://security.snyk.io/vuln/npm:datatables:20151106,,False,<1.10.10 >=1.10.1 ,https://github.com/DataTables/DataTables/commit/6f67df2d21f9858ec40a6e9565c3a653cdb691a6
Information Exposure,brunch,https://security.snyk.io/vuln/npm:brunch:20130925,,False,<1.7.7 >=1.7.0 ,https://github.com/brunch/brunch/commit/343b4848283685e4ca644cf23a3c40196b86166e
Cross-site Scripting (XSS),actionhero,https://security.snyk.io/vuln/npm:actionhero:20161027,,False,<15.1.2 >=13.0.0 ,https://github.com/actionhero/actionhero/commit/f9f5d92f7c50a6dad38f558bd0a207b18e3580c1
Directory Traversal,actionhero,https://security.snyk.io/vuln/npm:actionhero:20121127,,False,<4.0.0 >=1.0.2 ,https://github.com/actionhero/actionhero/commit/76e7429633de6df5078f2d3f0e2550bc755d7bb1
Cross-site Scripting (XSS),mediaelement,https://security.snyk.io/vuln/npm:mediaelement:20160504,CVE-2016-4567,False,>=2.17.0 <2.21.0 ,https://github.com/contao/core/commit/4d42a56531c82598436d5102fac94721ea99ad49
Resources Downloaded over Insecure Protocol,ec2-price,https://security.snyk.io/vuln/npm:ec2-price:20170418,,False,<0.5.0 ,https://github.com/toshimaru/ec2-price/commit/45fe7ec0ed9600d324a47d9161741b3571242693
Directory Traversal,guaycuru,https://security.snyk.io/vuln/npm:guaycuru:20170418,,False,<0.2.4 ,https://github.com/sandy98/guaycuru/commit/7b64c9cb13dca0d4ad40fd37158dbe31dd59a0d0
Arbitrary Code Injection,protojs,https://security.snyk.io/vuln/npm:protojs:20160407,,False,<1.0.6 ,https://github.com/milojs/proto/pull/2/commits/10adbec293e7dfdb2e9e565bfd77187cf0373cbe
Arbitrary Code Injection,microservicebus.node,https://security.snyk.io/vuln/npm:microservicebus.node:20160408,,False,<0.4.3 ,
Arbitrary Code Injection,mongo-parse,https://security.snyk.io/vuln/npm:mongo-parse:20160408,,False,* ,
Arbitrary Code Injection,mongo-edit,https://security.snyk.io/vuln/npm:mongo-edit:20160408,,False,* ,
Arbitrary Code Injection,kmc,https://security.snyk.io/vuln/npm:kmc:20160407,,False,* ,
Arbitrary Code Injection,mongui,https://security.snyk.io/vuln/npm:mongui:20160408,,False,* ,
Arbitrary Code Injection,mock2easy,https://security.snyk.io/vuln/npm:mock2easy:20160408,,False,* ,
Arbitrary Code Injection,mongoosemask,https://security.snyk.io/vuln/npm:mongoosemask:20160408,,False,* ,
Arbitrary Code Injection,mongoosify,https://security.snyk.io/vuln/npm:mongoosify:20160408,,False,<0.0.4 ,https://github.com/nanachimi/mongoosify/commit/e755e676fbac7000d498a819116437964b1351a3
Arbitrary Code Injection,nd-validator,https://security.snyk.io/vuln/npm:nd-validator:20160408,,False,* ,
Arbitrary Code Injection,m-log,https://security.snyk.io/vuln/npm:m-log:20160408,,False,* ,https://github.com/m-prj/m-log/pull/1/commits/ee1a08f25555201001dee497addeae9d1705226a
Arbitrary Code Injection,modjs,https://security.snyk.io/vuln/npm:modjs:20160407,,False,* ,
Arbitrary Code Injection,modulify,https://security.snyk.io/vuln/npm:modulify:20160407,,False,* ,
Arbitrary Code Injection,nameless-cli,https://security.snyk.io/vuln/npm:nameless-cli:20160408,,False,* ,
Arbitrary Code Injection,m2m-supervisor,https://security.snyk.io/vuln/npm:m2m-supervisor:20160408,,False,* ,
Arbitrary Code Injection,mobile-icon-resizer,https://security.snyk.io/vuln/npm:mobile-icon-resizer:20160408,,False,<0.4.3 ,https://github.com/muzzley/mobile-icon-resizer/commit/a6c50f884bd282d74ab77e1fce6317d5d0dd2f0f
